"DateTime","RaceRoom Racing Experience ","Assetto Corsa","iRacing","rFactor 2","Project CARS 2","Assetto Corsa Competizione","Automobilista 2","Forza Motorsport"
"2016-05-09 00:00:00",530,1627,80,222,,,,
"2016-05-10 00:00:00",606,1578,99,208,,,,
"2016-05-11 00:00:00",578,1569,98,125,,,,
"2016-05-12 00:00:00",623,1622,51,236,,,,
"2016-05-13 00:00:00",604,1536,98,202,,,,
"2016-05-14 00:00:00",615,1751,28,177,,,,
"2016-05-15 00:00:00",745,2007,73,299,,,,
"2016-05-16 00:00:00",670,1722,76,285,,,,
"2016-05-17 00:00:00",594,1671,110,268,,,,
"2016-05-18 00:00:00",548,3445,103,206,,,,
"2016-05-19 00:00:00",554,3074,95,251,,,,
"2016-05-20 00:00:00",597,2843,66,228,,,,
"2016-05-21 00:00:00",567,2524,153,169,,,,
"2016-05-22 00:00:00",696,2698,113,165,,,,
"2016-05-23 00:00:00",571,2515,108,98,,,,
"2016-05-24 00:00:00",678,2343,115,73,,,,
"2016-05-25 00:00:00",646,2226,106,245,,,,
"2016-05-26 00:00:00",592,2210,117,237,,,,
"2016-05-27 00:00:00",586,2146,83,212,,,,
"2016-05-28 00:00:00",575,2047,103,151,,,,
"2016-05-29 00:00:00",743,2327,130,168,,,,
"2016-05-30 00:00:00",702,2253,127,312,,,,
"2016-05-31 00:00:00",329,2058,114,291,,,,
"2016-06-01 00:00:00",637,1983,104,245,,,,
"2016-06-02 00:00:00",569,2018,110,158,,,,
"2016-06-03 00:00:00",608,1811,68,255,,,,
"2016-06-04 00:00:00",647,1928,169,178,,,,
"2016-06-05 00:00:00",670,2120,111,193,,,,
"2016-06-06 00:00:00",584,1789,96,262,,,,
"2016-06-07 00:00:00",552,1747,126,302,,,,
"2016-06-08 00:00:00",592,1712,120,182,,,,
"2016-06-09 00:00:00",594,1776,113,252,,,,
"2016-06-10 00:00:00",487,1441,88,236,,,,
"2016-06-11 00:00:00",474,1732,106,206,,,,
"2016-06-12 00:00:00",595,1913,104,213,,,,
"2016-06-13 00:00:00",544,1597,86,241,,,,
"2016-06-14 00:00:00",519,1592,130,168,,,,
"2016-06-15 00:00:00",531,1549,133,122,,,,
"2016-06-16 00:00:00",398,1500,81,70,,,,
"2016-06-17 00:00:00",482,1636,75,135,,,,
"2016-06-18 00:00:00",518,1647,117,297,,,,
"2016-06-19 00:00:00",619,1977,139,249,,,,
"2016-06-20 00:00:00",504,1713,121,128,,,,
"2016-06-21 00:00:00",436,1620,115,240,,,,
"2016-06-22 00:00:00",463,1387,88,223,,,,
"2016-06-23 00:00:00",453,1411,121,209,,,,
"2016-06-24 00:00:00",509,1585,108,159,,,,
"2016-06-25 00:00:00",528,1788,135,172,,,,
"2016-06-26 00:00:00",598,2115,68,243,,,,
"2016-06-27 00:00:00",590,1880,56,307,,,,
"2016-06-28 00:00:00",584,1838,61,305,,,,
"2016-06-29 00:00:00",648,1848,113,269,,,,
"2016-06-30 00:00:00",468,1710,101,165,,,,
"2016-07-01 00:00:00",536,1708,92,140,,,,
"2016-07-02 00:00:00",581,2003,107,235,,,,
"2016-07-03 00:00:00",620,1332,132,303,,,,
"2016-07-04 00:00:00",581,2221,113,302,,,,
"2016-07-05 00:00:00",532,2063,120,168,,,,
"2016-07-06 00:00:00",511,1724,107,241,,,,
"2016-07-07 00:00:00",447,1639,81,171,,,,
"2016-07-08 00:00:00",537,1717,101,244,,,,
"2016-07-09 00:00:00",463,1761,116,248,,,,
"2016-07-10 00:00:00",461,1871,128,221,,,,
"2016-07-11 00:00:00",465,1849,106,278,,,,
"2016-07-12 00:00:00",491,1758,100,291,,,,
"2016-07-13 00:00:00",482,1706,92,303,,,,
"2016-07-14 00:00:00",421,3571,86,235,,,,
"2016-07-15 00:00:00",492,2890,102,237,,,,
"2016-07-16 00:00:00",471,2498,100,231,,,,
"2016-07-17 00:00:00",517,2624,113,187,,,,
"2016-07-18 00:00:00",431,2301,78,121,,,,
"2016-07-19 00:00:00",380,1970,107,234,,,,
"2016-07-20 00:00:00",364,1940,83,187,,,,
"2016-07-21 00:00:00",349,2075,93,130,,,,
"2016-07-22 00:00:00",423,1901,66,252,,,,
"2016-07-23 00:00:00",377,1949,103,243,,,,
"2016-07-24 00:00:00",495,2173,72,329,,,,
"2016-07-25 00:00:00",409,1915,27,204,,,,
"2016-07-26 00:00:00",417,1935,106,290,,,,
"2016-07-27 00:00:00",436,1864,100,248,,,,
"2016-07-28 00:00:00",412,1950,82,243,,,,
"2016-07-29 00:00:00",394,1822,89,246,,,,
"2016-07-30 00:00:00",433,1747,105,263,,,,
"2016-07-31 00:00:00",504,2091,130,324,,,,
"2016-08-01 00:00:00",508,2035,89,172,,,,
"2016-08-02 00:00:00",486,1864,106,237,,,,
"2016-08-03 00:00:00",458,1843,95,218,,,,
"2016-08-04 00:00:00",413,1887,98,217,,,,
"2016-08-05 00:00:00",452,1687,107,137,,,,
"2016-08-06 00:00:00",416,1695,153,124,,,,
"2016-08-07 00:00:00",482,1805,135,179,,,,
"2016-08-08 00:00:00",451,1643,79,224,,,,
"2016-08-09 00:00:00",429,1642,98,158,,,,
"2016-08-10 00:00:00",442,1735,101,203,,,,
"2016-08-11 00:00:00",449,1830,99,240,,,,
"2016-08-12 00:00:00",228,1567,81,218,,,,
"2016-08-13 00:00:00",383,1689,97,176,,,,
"2016-08-14 00:00:00",438,1717,109,167,,,,
"2016-08-15 00:00:00",459,1625,81,136,,,,
"2016-08-16 00:00:00",396,1560,101,207,,,,
"2016-08-17 00:00:00",361,1607,77,210,,,,
"2016-08-18 00:00:00",454,1634,88,128,,,,
"2016-08-19 00:00:00",426,1438,75,227,,,,
"2016-08-20 00:00:00",405,1695,100,167,,,,
"2016-08-21 00:00:00",341,1855,95,208,,,,
"2016-08-22 00:00:00",460,1623,76,279,,,,
"2016-08-23 00:00:00",400,1690,66,134,,,,
"2016-08-24 00:00:00",378,1618,85,217,,,,
"2016-08-25 00:00:00",366,1792,80,135,,,,
"2016-08-26 00:00:00",346,2641,73,202,,,,
"2016-08-27 00:00:00",393,2474,89,231,,,,
"2016-08-28 00:00:00",425,2798,87,277,,,,
"2016-08-29 00:00:00",447,2649,85,297,,,,
"2016-08-30 00:00:00",397,2415,107,302,,,,
"2016-08-31 00:00:00",393,2262,77,280,,,,
"2016-09-01 00:00:00",381,2149,76,310,,,,
"2016-09-02 00:00:00",424,2058,50,325,,,,
"2016-09-03 00:00:00",398,2182,101,267,,,,
"2016-09-04 00:00:00",513,2507,110,425,,,,
"2016-09-05 00:00:00",511,2209,91,379,,,,
"2016-09-06 00:00:00",440,2025,89,220,,,,
"2016-09-07 00:00:00",383,1920,106,141,,,,
"2016-09-08 00:00:00",346,2029,104,329,,,,
"2016-09-09 00:00:00",407,1926,88,224,,,,
"2016-09-10 00:00:00",411,2078,108,309,,,,
"2016-09-11 00:00:00",583,2365,124,359,,,,
"2016-09-12 00:00:00",425,1981,94,374,,,,
"2016-09-13 00:00:00",400,1778,140,324,,,,
"2016-09-14 00:00:00",356,1620,112,193,,,,
"2016-09-15 00:00:00",368,1979,118,149,,,,
"2016-09-16 00:00:00",443,1939,109,300,,,,
"2016-09-17 00:00:00",436,2170,114,290,,,,
"2016-09-18 00:00:00",503,2403,121,321,,,,
"2016-09-19 00:00:00",498,1988,132,162,,,,
"2016-09-20 00:00:00",290,2011,124,357,,,,
"2016-09-21 00:00:00",427,1935,111,292,,,,
"2016-09-22 00:00:00",392,1997,112,192,,,,
"2016-09-23 00:00:00",427,1906,110,349,,,,
"2016-09-24 00:00:00",416,1937,150,192,,,,
"2016-09-25 00:00:00",565,2213,128,411,,,,
"2016-09-26 00:00:00",461,1930,104,209,,,,
"2016-09-27 00:00:00",436,1715,84,326,,,,
"2016-09-28 00:00:00",387,1760,93,324,,,,
"2016-09-29 00:00:00",405,1890,102,198,,,,
"2016-09-30 00:00:00",214,1722,81,321,,,,
"2016-10-01 00:00:00",482,2019,109,207,,,,
"2016-10-02 00:00:00",535,2156,123,457,,,,
"2016-10-03 00:00:00",494,1900,89,422,,,,
"2016-10-04 00:00:00",521,1822,88,408,,,,
"2016-10-05 00:00:00",497,1871,96,427,,,,
"2016-10-06 00:00:00",389,1782,93,397,,,,
"2016-10-07 00:00:00",450,1758,115,253,,,,
"2016-10-08 00:00:00",449,1878,112,416,,,,
"2016-10-09 00:00:00",573,2108,123,455,,,,
"2016-10-10 00:00:00",457,1801,121,465,,,,
"2016-10-11 00:00:00",408,1775,105,246,,,,
"2016-10-12 00:00:00",452,1838,111,162,,,,
"2016-10-13 00:00:00",396,1858,105,417,,,,
"2016-10-14 00:00:00",436,1664,117,343,,,,
"2016-10-15 00:00:00",492,1879,120,261,,,,
"2016-10-16 00:00:00",523,2138,116,486,,,,
"2016-10-17 00:00:00",457,1793,90,372,,,,
"2016-10-18 00:00:00",478,1758,94,197,,,,
"2016-10-19 00:00:00",410,1841,111,334,,,,
"2016-10-20 00:00:00",389,1833,89,389,,,,
"2016-10-21 00:00:00",417,1818,102,213,,,,
"2016-10-22 00:00:00",420,1865,123,308,,,,
"2016-10-23 00:00:00",512,2152,128,398,,,,
"2016-10-24 00:00:00",391,1783,98,281,,,,
"2016-10-25 00:00:00",391,3623,94,408,,,,
"2016-10-26 00:00:00",361,2914,102,383,,,,
"2016-10-27 00:00:00",337,2661,106,215,,,,
"2016-10-28 00:00:00",399,2361,105,362,,,,
"2016-10-29 00:00:00",385,2481,202,416,,,,
"2016-10-30 00:00:00",458,2516,172,312,,,,
"2016-10-31 00:00:00",375,2144,81,404,,,,
"2016-11-01 00:00:00",487,2170,103,387,,,,
"2016-11-02 00:00:00",430,2229,84,201,,,,
"2016-11-03 00:00:00",406,2277,99,186,,,,
"2016-11-04 00:00:00",448,2257,91,137,,,,
"2016-11-05 00:00:00",426,2480,104,424,,,,
"2016-11-06 00:00:00",531,2566,111,485,,,,
"2016-11-07 00:00:00",367,2087,86,461,,,,
"2016-11-08 00:00:00",408,2079,89,410,,,,
"2016-11-09 00:00:00",348,1975,91,238,,,,
"2016-11-10 00:00:00",358,2090,87,143,,,,
"2016-11-11 00:00:00",377,1966,102,361,,,,
"2016-11-12 00:00:00",440,2284,124,349,,,,
"2016-11-13 00:00:00",434,2218,133,476,,,,
"2016-11-14 00:00:00",384,1943,99,454,,,,
"2016-11-15 00:00:00",297,1900,88,226,,,,
"2016-11-16 00:00:00",446,2026,75,347,,,,
"2016-11-17 00:00:00",529,2067,101,221,,,,
"2016-11-18 00:00:00",525,1990,98,334,,,,
"2016-11-19 00:00:00",563,2286,124,416,,,,
"2016-11-20 00:00:00",607,2484,132,481,,,,
"2016-11-21 00:00:00",503,1960,92,441,,,,
"2016-11-22 00:00:00",484,3633,92,387,,,,
"2016-11-23 00:00:00",507,2936,92,469,,,,
"2016-11-24 00:00:00",502,2921,80,263,,,,
"2016-11-25 00:00:00",695,2652,81,160,,,,
"2016-11-26 00:00:00",613,2792,88,240,,,,
"2016-11-27 00:00:00",654,2994,109,236,,,,
"2016-11-28 00:00:00",512,2457,95,419,,,,
"2016-11-29 00:00:00",509,2448,97,245,,,,
"2016-11-30 00:00:00",478,2409,93,393,,,,
"2016-12-01 00:00:00",510,2375,87,471,,,,
"2016-12-02 00:00:00",551,2243,97,371,,,,
"2016-12-03 00:00:00",603,2512,126,425,,,,
"2016-12-04 00:00:00",692,2797,138,500,,,,
"2016-12-05 00:00:00",474,2199,108,446,,,,
"2016-12-06 00:00:00",582,2137,110,251,,,,
"2016-12-07 00:00:00",529,2078,94,365,,,,
"2016-12-08 00:00:00",553,2262,88,213,,,,
"2016-12-09 00:00:00",571,2286,83,170,,,,
"2016-12-10 00:00:00",562,2460,102,323,,,,
"2016-12-11 00:00:00",635,2618,129,255,,,,
"2016-12-12 00:00:00",550,2213,82,410,,,,
"2016-12-13 00:00:00",532,1942,124,377,,,,
"2016-12-14 00:00:00",494,2035,124,218,,,,
"2016-12-15 00:00:00",479,2106,102,373,,,,
"2016-12-16 00:00:00",508,2047,100,367,,,,
"2016-12-17 00:00:00",510,2187,138,384,,,,
"2016-12-18 00:00:00",569,2434,146,480,,,,
"2016-12-19 00:00:00",440,2080,102,425,,,,
"2016-12-20 00:00:00",500,3463,102,561,,,,
"2016-12-21 00:00:00",502,2923,102,428,,,,
"2016-12-22 00:00:00",507,2739,97,504,,,,
"2016-12-23 00:00:00",443,2605,90,530,,,,
"2016-12-24 00:00:00",411,2574,65,448,,,,
"2016-12-25 00:00:00",416,2771,70,420,,,,
"2016-12-26 00:00:00",480,2871,95,589,,,,
"2016-12-27 00:00:00",456,2773,107,613,,,,
"2016-12-28 00:00:00",539,2938,116,616,,,,
"2016-12-29 00:00:00",467,2996,107,636,,,,
"2016-12-30 00:00:00",457,2865,111,472,,,,
"2016-12-31 00:00:00",428,2714,88,500,,,,
"2017-01-01 00:00:00",408,2546,102,362,,,,
"2017-01-02 00:00:00",450,2738,135,660,,,,
"2017-01-03 00:00:00",490,2640,110,409,,,,
"2017-01-04 00:00:00",464,2630,109,608,,,,
"2017-01-05 00:00:00",426,2524,98,586,,,,
"2017-01-06 00:00:00",422,2415,89,475,,,,
"2017-01-07 00:00:00",515,2866,143,646,,,,
"2017-01-08 00:00:00",574,3010,155,919,,,,
"2017-01-09 00:00:00",421,2510,115,641,,,,
"2017-01-10 00:00:00",432,2415,116,696,,,,
"2017-01-11 00:00:00",401,2316,108,711,,,,
"2017-01-12 00:00:00",221,2440,103,659,,,,
"2017-01-13 00:00:00",488,2703,112,615,,,,
"2017-01-14 00:00:00",488,2903,146,605,,,,
"2017-01-15 00:00:00",568,2968,152,410,,,,
"2017-01-16 00:00:00",443,2533,129,674,,,,
"2017-01-17 00:00:00",468,2404,108,419,,,,
"2017-01-18 00:00:00",278,2466,123,296,,,,
"2017-01-19 00:00:00",431,2457,103,233,,,,
"2017-01-20 00:00:00",475,2548,69,599,,,,
"2017-01-21 00:00:00",520,2827,253,689,,,,
"2017-01-22 00:00:00",562,2799,226,593,,,,
"2017-01-23 00:00:00",432,2546,111,640,,,,
"2017-01-24 00:00:00",472,2436,103,657,,,,
"2017-01-25 00:00:00",620,2428,99,442,,,,
"2017-01-26 00:00:00",619,2318,173,664,,,,
"2017-01-27 00:00:00",560,2531,137,628,,,,
"2017-01-28 00:00:00",548,2728,143,642,,,,
"2017-01-29 00:00:00",644,2808,136,392,,,,
"2017-01-30 00:00:00",602,2569,115,676,,,,
"2017-01-31 00:00:00",570,2554,133,423,,,,
"2017-02-01 00:00:00",543,2511,129,692,,,,
"2017-02-02 00:00:00",532,2690,112,637,,,,
"2017-02-03 00:00:00",569,2507,107,672,,,,
"2017-02-04 00:00:00",623,2770,142,596,,,,
"2017-02-05 00:00:00",710,2989,161,958,,,,
"2017-02-06 00:00:00",579,2431,118,713,,,,
"2017-02-07 00:00:00",549,2449,117,495,,,,
"2017-02-08 00:00:00",514,2452,119,283,35,,,
"2017-02-09 00:00:00",571,2528,112,272,42,,,
"2017-02-10 00:00:00",588,2652,122,687,38,,,
"2017-02-11 00:00:00",564,2899,145,736,41,,,
"2017-02-12 00:00:00",684,3098,162,841,54,,,
"2017-02-13 00:00:00",548,2532,117,690,39,,,
"2017-02-14 00:00:00",423,3015,95,498,29,,,
"2017-02-15 00:00:00",429,3090,102,606,36,,,
"2017-02-16 00:00:00",467,3134,101,599,51,,,
"2017-02-17 00:00:00",489,3027,113,667,36,,,
"2017-02-18 00:00:00",495,3098,135,687,26,,,
"2017-02-19 00:00:00",572,3313,137,882,46,,,
"2017-02-20 00:00:00",498,2842,112,308,33,,,
"2017-02-21 00:00:00",465,2723,116,330,32,,,
"2017-02-22 00:00:00",323,2798,128,327,44,,,
"2017-02-23 00:00:00",520,2741,122,597,35,,,
"2017-02-24 00:00:00",439,2645,110,585,38,,,
"2017-02-25 00:00:00",476,2794,151,614,36,,,
"2017-02-26 00:00:00",527,3010,131,754,42,,,
"2017-02-27 00:00:00",463,2618,104,724,24,,,
"2017-02-28 00:00:00",567,2645,115,732,31,,,
"2017-03-01 00:00:00",516,2592,114,656,32,,,
"2017-03-02 00:00:00",523,2728,112,312,29,,,
"2017-03-03 00:00:00",605,2732,104,711,33,,,
"2017-03-04 00:00:00",620,2922,132,677,24,,,
"2017-03-05 00:00:00",724,3150,141,958,33,,,
"2017-03-06 00:00:00",554,2553,90,778,35,,,
"2017-03-07 00:00:00",501,2401,97,704,38,,,
"2017-03-08 00:00:00",513,2414,113,479,39,,,
"2017-03-09 00:00:00",551,2451,118,785,41,,,
"2017-03-10 00:00:00",586,2549,115,616,29,,,
"2017-03-11 00:00:00",599,2687,229,710,26,,,
"2017-03-12 00:00:00",675,3050,195,800,23,,,
"2017-03-13 00:00:00",533,2475,111,658,33,,,
"2017-03-14 00:00:00",491,2401,134,481,33,,,
"2017-03-15 00:00:00",613,2402,145,634,30,,,
"2017-03-16 00:00:00",520,2419,122,610,31,,,
"2017-03-17 00:00:00",634,2414,125,682,40,,,
"2017-03-18 00:00:00",641,2756,160,689,27,,,
"2017-03-19 00:00:00",738,2955,139,859,36,,,
"2017-03-20 00:00:00",553,2450,109,623,30,,,
"2017-03-21 00:00:00",194,1055,104,281,,,,
"2017-03-22 00:00:00",71,526,16,130,,,,
"2017-03-23 00:00:00",526,2974,116,669,40,,,
"2017-03-24 00:00:00",537,2840,116,259,36,,,
"2017-03-25 00:00:00",537,3057,147,644,27,,,
"2017-03-26 00:00:00",552,2868,134,725,33,,,
"2017-03-27 00:00:00",554,2641,114,298,30,,,
"2017-03-28 00:00:00",469,2641,113,640,36,,,
"2017-03-29 00:00:00",480,2586,228,565,36,,,
"2017-03-30 00:00:00",525,2654,203,421,42,,,
"2017-03-31 00:00:00",528,2535,153,607,30,,,
"2017-04-01 00:00:00",499,2711,129,662,29,,,
"2017-04-02 00:00:00",562,2889,142,738,26,,,
"2017-04-03 00:00:00",498,2498,115,625,32,,,
"2017-04-04 00:00:00",481,2507,128,287,33,,,
"2017-04-05 00:00:00",595,2396,122,624,37,,,
"2017-04-06 00:00:00",652,2493,116,735,35,,,
"2017-04-07 00:00:00",603,2555,107,642,41,,,
"2017-04-08 00:00:00",671,2549,119,478,24,,,
"2017-04-09 00:00:00",719,2691,117,700,31,,,
"2017-04-10 00:00:00",723,2541,112,637,26,,,
"2017-04-11 00:00:00",624,2308,103,426,36,,,
"2017-04-12 00:00:00",577,2333,86,252,45,,,
"2017-04-13 00:00:00",637,2581,106,523,50,,,
"2017-04-14 00:00:00",713,2563,104,545,38,,,
"2017-04-15 00:00:00",658,2662,109,364,25,,,
"2017-04-16 00:00:00",732,2766,127,738,31,,,
"2017-04-17 00:00:00",645,2596,96,689,25,,,
"2017-04-18 00:00:00",574,2508,114,756,31,,,
"2017-04-19 00:00:00",580,1997,105,603,39,,,
"2017-04-20 00:00:00",588,2655,115,707,30,,,
"2017-04-21 00:00:00",683,3582,121,413,38,,,
"2017-04-22 00:00:00",650,4061,160,685,23,,,
"2017-04-23 00:00:00",798,4458,141,789,20,,,
"2017-04-24 00:00:00",633,3842,107,411,32,,,
"2017-04-25 00:00:00",617,3513,101,244,35,,,
"2017-04-26 00:00:00",630,3188,91,556,33,,,
"2017-04-27 00:00:00",658,3468,116,613,37,,,
"2017-04-28 00:00:00",704,3257,105,581,36,,,
"2017-04-29 00:00:00",669,3521,129,432,24,,,
"2017-04-30 00:00:00",795,3588,131,812,22,,,
"2017-05-01 00:00:00",789,3314,99,1292,28,,,
"2017-05-02 00:00:00",680,3046,132,1179,37,,,
"2017-05-03 00:00:00",724,2945,112,964,42,,,
"2017-05-04 00:00:00",699,2579,110,1027,30,,,
"2017-05-05 00:00:00",699,3219,122,857,35,,,
"2017-05-06 00:00:00",727,3282,140,791,26,,,
"2017-05-07 00:00:00",877,3594,129,931,22,,,
"2017-05-08 00:00:00",786,3131,121,920,30,,,
"2017-05-09 00:00:00",683,2936,106,802,39,,,
"2017-05-10 00:00:00",652,2859,108,717,36,,,
"2017-05-11 00:00:00",641,3120,111,710,42,,,
"2017-05-12 00:00:00",721,2972,107,700,41,,,
"2017-05-13 00:00:00",711,3127,122,793,30,,,
"2017-05-14 00:00:00",786,3166,117,871,24,,,
"2017-05-15 00:00:00",708,2976,110,804,45,,,
"2017-05-16 00:00:00",599,2751,133,767,46,,,
"2017-05-17 00:00:00",605,2756,111,758,50,,,
"2017-05-18 00:00:00",508,4285,111,741,50,,,
"2017-05-19 00:00:00",640,3817,104,713,54,,,
"2017-05-20 00:00:00",614,3670,150,774,23,,,
"2017-05-21 00:00:00",737,3577,131,911,21,,,
"2017-05-22 00:00:00",643,3408,114,852,48,,,
"2017-05-23 00:00:00",617,3186,119,804,58,,,
"2017-05-24 00:00:00",584,3085,103,650,52,,,
"2017-05-25 00:00:00",585,3100,113,659,60,,,
"2017-05-26 00:00:00",610,3029,100,668,56,,,
"2017-05-27 00:00:00",524,2919,98,657,26,,,
"2017-05-28 00:00:00",592,2987,91,771,25,,,
"2017-05-29 00:00:00",638,3259,133,799,47,,,
"2017-05-30 00:00:00",596,3200,112,780,59,,,
"2017-05-31 00:00:00",601,3065,104,708,61,,,
"2017-06-01 00:00:00",592,2977,120,818,49,,,
"2017-06-02 00:00:00",661,2809,114,733,50,,,
"2017-06-03 00:00:00",591,2930,107,760,33,,,
"2017-06-04 00:00:00",778,3376,136,747,33,,,
"2017-06-05 00:00:00",701,3089,103,727,59,,,
"2017-06-06 00:00:00",604,3114,211,719,65,,,
"2017-06-07 00:00:00",612,2904,175,728,56,,,
"2017-06-08 00:00:00",559,2930,166,645,63,,,
"2017-06-09 00:00:00",593,2601,149,640,50,,,
"2017-06-10 00:00:00",617,2666,269,675,32,,,
"2017-06-11 00:00:00",634,2580,228,685,36,,,
"2017-06-12 00:00:00",690,2677,120,746,64,,,
"2017-06-13 00:00:00",578,2623,147,733,56,,,
"2017-06-14 00:00:00",549,2469,148,629,50,,,
"2017-06-15 00:00:00",643,2646,129,687,55,,,
"2017-06-16 00:00:00",613,2761,122,587,57,,,
"2017-06-17 00:00:00",627,2608,134,598,42,,,
"2017-06-18 00:00:00",693,2704,150,755,38,,,
"2017-06-19 00:00:00",691,2412,121,637,62,,,
"2017-06-20 00:00:00",565,2448,125,626,63,,,
"2017-06-21 00:00:00",567,2361,115,670,71,,,
"2017-06-22 00:00:00",525,2556,108,584,62,,,
"2017-06-23 00:00:00",529,2799,118,731,54,,,
"2017-06-24 00:00:00",505,2946,130,788,45,,,
"2017-06-25 00:00:00",631,3411,149,945,50,,,
"2017-06-26 00:00:00",652,3208,129,740,54,,,
"2017-06-27 00:00:00",580,3267,124,790,76,,,
"2017-06-28 00:00:00",543,3225,142,734,72,,,
"2017-06-29 00:00:00",533,3115,159,788,67,,,
"2017-06-30 00:00:00",578,3109,129,772,70,,,
"2017-07-01 00:00:00",583,3210,148,826,45,,,
"2017-07-02 00:00:00",694,3312,155,881,43,,,
"2017-07-03 00:00:00",614,3363,143,788,64,,,
"2017-07-04 00:00:00",582,3244,137,795,62,,,
"2017-07-05 00:00:00",520,3080,128,744,60,,,
"2017-07-06 00:00:00",476,3105,107,752,47,,,
"2017-07-07 00:00:00",430,2778,109,679,63,,,
"2017-07-08 00:00:00",502,2895,106,668,37,,,
"2017-07-09 00:00:00",610,3131,121,743,30,,,
"2017-07-10 00:00:00",568,2936,129,672,61,,,
"2017-07-11 00:00:00",575,2871,117,687,63,,,
"2017-07-12 00:00:00",538,2970,130,608,71,,,
"2017-07-13 00:00:00",512,2935,108,649,66,,,
"2017-07-14 00:00:00",501,3007,102,604,76,,,
"2017-07-15 00:00:00",482,2998,116,658,56,,,
"2017-07-16 00:00:00",556,3141,148,751,60,,,
"2017-07-17 00:00:00",502,2902,135,568,74,,,
"2017-07-18 00:00:00",506,2739,144,619,72,,,
"2017-07-19 00:00:00",510,2782,133,630,69,,,
"2017-07-20 00:00:00",456,2947,133,578,79,,,
"2017-07-21 00:00:00",442,2785,125,574,88,,,
"2017-07-22 00:00:00",468,2725,220,575,51,,,
"2017-07-23 00:00:00",605,3048,170,688,68,,,
"2017-07-24 00:00:00",573,2761,132,610,47,,,
"2017-07-25 00:00:00",528,2761,137,669,53,,,
"2017-07-26 00:00:00",548,2703,110,613,55,,,
"2017-07-27 00:00:00",537,2779,129,613,52,,,
"2017-07-28 00:00:00",467,2613,126,509,53,,,
"2017-07-29 00:00:00",461,2577,120,546,49,,,
"2017-07-30 00:00:00",590,2920,138,711,43,,,
"2017-07-31 00:00:00",538,2560,124,554,61,,,
"2017-08-01 00:00:00",495,2468,138,689,54,,,
"2017-08-02 00:00:00",618,2597,115,644,49,,,
"2017-08-03 00:00:00",553,2626,127,697,57,,,
"2017-08-04 00:00:00",511,2525,115,669,50,,,
"2017-08-05 00:00:00",468,2569,192,699,46,,,
"2017-08-06 00:00:00",633,2818,181,782,67,,,
"2017-08-07 00:00:00",508,2552,104,673,56,,,
"2017-08-08 00:00:00",493,2466,123,700,64,,,
"2017-08-09 00:00:00",525,2485,110,704,64,,,
"2017-08-10 00:00:00",494,2636,117,573,55,,,
"2017-08-11 00:00:00",490,2471,109,640,63,,,
"2017-08-12 00:00:00",471,2703,128,637,46,,,
"2017-08-13 00:00:00",577,2766,130,745,51,,,
"2017-08-14 00:00:00",522,2454,100,567,57,,,
"2017-08-15 00:00:00",487,2417,118,569,52,,,
"2017-08-16 00:00:00",528,2458,115,589,65,,,
"2017-08-17 00:00:00",472,2509,106,598,52,,,
"2017-08-18 00:00:00",484,2415,110,581,58,,,
"2017-08-19 00:00:00",542,2666,128,595,47,,,
"2017-08-20 00:00:00",605,2909,130,707,61,,,
"2017-08-21 00:00:00",620,2700,107,622,77,,,
"2017-08-22 00:00:00",476,3240,114,624,60,,,
"2017-08-23 00:00:00",472,3249,114,635,65,,,
"2017-08-24 00:00:00",471,3237,103,555,64,,,
"2017-08-25 00:00:00",422,2915,90,597,58,,,
"2017-08-26 00:00:00",409,3069,109,568,41,,,
"2017-08-27 00:00:00",495,3332,118,676,54,,,
"2017-08-28 00:00:00",497,3128,94,550,36,,,
"2017-08-29 00:00:00",446,2923,111,600,45,,,
"2017-08-30 00:00:00",478,2890,111,621,54,,,
"2017-08-31 00:00:00",461,3007,102,600,46,,,
"2017-09-01 00:00:00",511,2758,100,585,54,,,
"2017-09-02 00:00:00",571,2993,136,595,43,,,
"2017-09-03 00:00:00",683,3429,113,798,40,,,
"2017-09-04 00:00:00",622,3059,126,694,56,,,
"2017-09-05 00:00:00",492,2883,96,696,57,,,
"2017-09-06 00:00:00",581,3041,117,696,60,,,
"2017-09-07 00:00:00",516,2972,109,728,86,,,
"2017-09-08 00:00:00",546,2885,100,631,50,,,
"2017-09-09 00:00:00",572,3140,119,755,7,,,
"2017-09-10 00:00:00",713,3288,128,761,4,,,
"2017-09-11 00:00:00",606,3066,97,635,22,,,
"2017-09-12 00:00:00",543,2789,124,517,35,,,
"2017-09-13 00:00:00",606,2854,126,585,37,,,
"2017-09-14 00:00:00",562,2989,114,611,31,,,
"2017-09-15 00:00:00",614,2868,110,557,39,,,
"2017-09-16 00:00:00",609,3006,111,571,19,,,
"2017-09-17 00:00:00",672,3373,145,760,23,,,
"2017-09-18 00:00:00",640,2928,114,690,33,,,
"2017-09-19 00:00:00",466,4055,124,682,37,,,
"2017-09-20 00:00:00",558,3723,106,647,46,,,
"2017-09-21 00:00:00",490,3381,94,703,4233,,,
"2017-09-22 00:00:00",571,3166,92,628,6775,,,
"2017-09-23 00:00:00",525,3170,120,596,6355,,,
"2017-09-24 00:00:00",623,3253,125,774,6328,,,
"2017-09-25 00:00:00",566,3001,98,628,5381,,,
"2017-09-26 00:00:00",488,2865,98,591,4695,,,
